code;libelle;fiche_code
19445;Soigneur / Soigneuse de ménagerie;A1501
19448;Soigneur / Soigneuse en parc zoologique;A1501
19449;Soigneur / Soigneuse en pension animale;A1501
19441;Soigneur animalier / Soigneuse animalière;A1501
16390;Maréchal-ferrant / Maréchale-ferrante;A1502
17559;Pareur / Pareuse d'onglon;A1502
17604;Pédicure pour bovin;A1502
11355;Assistant toiletteur / Assistante toiletteuse;A1503
11485;Baigneur-peigneur / Baigneuse-peigneuse d'animaux;A1503
20348;Toiletteur / Toiletteuse canin;A1503
20349;Toiletteur / Toiletteuse d'animaux;A1503
20350;Toiletteur / Toiletteuse pour chiens;A1503
20363;Tondeur / Tondeuse d'animaux;A1503
200200;Ostéopathe animalier / animalière;A1504
20672;Vétérinaire;A1504
20673;Vétérinaire assistant / assistante;A1504
20674;Vétérinaire biologiste;A1504
20675;Vétérinaire canin;A1504
20678;Vétérinaire équin;A1504
20679;Vétérinaire mixte;A1504
20680;Vétérinaire praticien / praticienne;A1504
20681;Vétérinaire rural / rurale;A1504
20682;Vétérinaire sanitaire;A1504
20683;Vétérinaire sapeur-pompier / sapeuse-pompière;A1504
11101;Aquarelliste;B1101
11154;Artiste conceptuel / conceptuelle;B1101
11158;Artiste peintre;B1101
11159;Artiste peintre à l'aérographe;B1101
11160;Artiste peintre décorateur / décoratrice;B1101
11161;Artiste plasticien / plasticienne;B1101
11162;Artiste sérigraphe;B1101
11163;Artiste sonore;B1101
11656;Calligraphe;B1101
38440;Caricaturiste;B1101
13837;Créateur / Créatrice en arts plastiques;B1101
14017;Dessinateur / Dessinatrice d'art;B1101
14092;Dessinateur-illustrateur / Dessinatrice-illustratrice;B1101
16201;Lithographe;B1101
17570;Pastelliste;B1101
17611;Peintre animalier / animalière;B1101
17615;Peintre cartonnier / cartonnière;B1101
17616;Peintre d'art;B1101
17623;Peintre en fresque;B1101
17627;Peintre en trompe-l'oeil;B1101
17635;Peintre lithographe;B1101
17636;Peintre mosaïste;B1101
17637;Peintre paysagiste;B1101
17661;Performeur / Performeuse;B1101
17823;Plasticien / Plasticienne;B1101
17900;Portraitiste;B1101
19335;Sculpteur / Sculptrice;B1101
19338;Sculpteur / Sculptrice ornemaniste;B1101
19340;Sculpteur / Sculptrice statuaire;B1101
19336;Sculpteur animalier / Sculptrice animalière;B1101
19344;Sculpteur-médailleur / Sculptrice-médailleuse;B1101
19345;Sculpteur-modeleur / Sculptrice-modeleuse;B1101
20686;Vidéaste;B1101
11723;Céramiste concepteur / conceptrice;B1201
11724;Céramiste d'art;B1201
11725;Céramiste praticien / praticienne;B1201
15238;Garnisseur / Garnisseuse en céramique;B1201
16700;Modeleur sculpteur / Modeleuse sculptrice en céramique;B1201
16701;Modeleur sculpteur / Modeleuse sculptrice en matériaux de synthèse;B1201
17214;Opérateur / Opératrice en restauration de céramique;B1201
17953;Potier / Potière;B1201
17954;Potier / Potière en réfractaire;B1201
19217;Restaurateur / Restauratrice de céramique;B1201
19305;Santonnier / Santonnière;B1201
20375;Tourneur / Tourneuse en poterie;B1201
10347;Agenceur / Agenceuse d'intérieur de magasin;B1301
13906;Décorateur / Décoratrice étalagiste;B1301
14896;Étalagiste;B1301
14897;Étalagiste décorateur / décoratrice;B1301
14898;Étalagiste en articles de luxe;B1301
14899;Étalagiste en bijouterie;B1301
14900;Étalagiste en chaussures;B1301
14901;Étalagiste en maroquinerie;B1301
14902;Étalagiste en parfumerie;B1301
14903;Étalagiste en prêt-à-porter;B1301
16631;Marchandiseur visuel / Marchandiseuse visuel;B1301
19322;Scénographe-muséographe;B1301
19320;Scénographe produits;B1301
20712;Visual merchandiser;B1301
11136;Argenteur / Argenteuse en orfèvrerie;B1302
11138;Argenteur / Argenteuse sur feuille;B1302
11139;Argenteur / Argenteuse sur verre ou cristal;B1302
13904;Décorateur / Décoratrice en verrerie;B1302
13910;Décorateur / Décoratrice sur verre;B1302
14521;Doreur / Doreuse d'art;B1302
14522;Doreur / Doreuse ornemaniste;B1302
14524;Doreur / Doreuse sur tranche;B1302
14735;Émailleur / Émailleuse d'art;B1302
14739;Émailleur / Émailleuse sur verre;B1302
15085;Fileur-étireur / Fileuse-étireuse à la main;B1302
15087;Finisseur / Finisseuse d'art;B1302
15091;Finisseur-décorateur / Finisseuse-décoratrice d'objets d'art et artisanaux;B1302
15523;Imprimeur / Imprimeuse papier peint à la planche;B1302
16160;Laqueur / Laqueuse sur bois;B1302
16161;Laqueur-décorateur / Laqueuse-décoratrice;B1302
16162;Laqueur-doreur / Laqueuse-doreuse;B1302
17428;Ouvrier / Ouvrière de décoration à la main;B1302
17574;Patineur / Patineuse sur bois à la main;B1302
17609;Peintre à la main sur verre;B1302
17650;Peintre-fileur-décorateur / Peintre-fileuse-décoratrice en céramique;B1302
17651;Peintre-fileur-incrustateur / Peintre-fileuse-incrustatrice à la main;B1302
17631;Peintre finisseur / finisseuse à la main;B1302
17644;Peintre sur céramique;B1302
17646;Peintre sur soie;B1302
17882;Ponceur-vernisseur / Ponceuse-vernisseuse à la main;B1302
19225;Restaurateur / Restauratrice de tableaux;B1302
19235;Restaurateur / Restauratrice sur verre;B1302
19236;Restaurateur-doreur / Restauratrice-doreuse sur oeuvres d'art;B1302
19239;Retoucheur / Retoucheuse bois;B1302
20658;Vernisseur / Vernisseuse au tampon;B1302
11100;Aquafortiste;B1303
12649;Ciseleur / Ciseleuse;B1303
14909;Étampeur / Étampeuse;B1303
15400;Graveur / Graveuse à l'acide;B1303
15401;Graveur / Graveuse à l'eau forte;B1303
15402;Graveur / Graveuse au sable;B1303
15403;Graveur / Graveuse d'art;B1303
15404;Graveur / Graveuse en miroiterie;B1303
15405;Graveur / Graveuse en orfèvrerie;B1303
15406;Graveur / Graveuse en taille douce;B1303
15409;Graveur / Graveuse héraldique;B1303
15410;Graveur / Graveuse ornementaliste;B1303
15411;Graveur / Graveuse sur bois;B1303
15412;Graveur / Graveuse sur cristal;B1303
15413;Graveur / Graveuse sur métal;B1303
15414;Graveur / Graveuse sur pierre;B1303
15416;Graveur / Graveuse sur verre;B1303
15417;Graveur-ciseleur / Graveuse-ciseleuse;B1303
15407;Graveur et fondeur / Graveuse et fondeuse de caractères;B1303
15418;Graveur-polisseur / Graveuse-polisseuse de roches;B1303
15456;Guillocheur / Guillocheuse;B1303
19616;Taille-doucier / Taille-doucière;B1303
19627;Tailleur / Tailleuse sur cristal;B1303
19628;Tailleur-graveur / Tailleuse-graveuse;B1303
11663;Canneur / Canneuse de chaises;B1401
11664;Canneur rempailleur / Canneuse rempailleuse;B1401
18509;Rempailleur / Rempailleuse de chaises;B1401
19287;Rotinier / Rotinière;B1401
20504;Vannier / Vannière;B1401
20505;Vannier osiériculteur / Vannière osiéricultrice;B1401
12061;Chef d'atelier en reliure artisanale;B1402
13516;Conservateur-restaurateur / Conservatrice-restauratrice de livres;B1402
18499;Relieur / Relieuse d'art;B1402
18500;Relieur / Relieuse main;B1402
18501;Relieur-doreur / Relieuse-doreuse;B1402
19220;Restaurateur / Restauratrice de livres anciens;B1402
19223;Restaurateur / Restauratrice de papier;B1402
10230;Accordeur / Accordeuse de pianos;B1501
10231;Accordeur-réparateur / Accordeuse-réparatrice de pianos;B1501
11109;Archetier / Archetière;B1501
12669;Clétier / Clétière;B1501
15022;Fabricant / Fabricante d'accordéons;B1501
15023;Fabricant / Fabricante d'anches;B1501
15026;Fabricant / Fabricante de percussions;B1501
15053;Facteur / Factrice d'instruments anciens;B1501
15050;Facteur / Factrice d'instruments à vent;B1501
15051;Facteur / Factrice d'instruments à vent-bois;B1501
15052;Facteur / Factrice d'instruments à vent-cuivre;B1501
15054;Facteur / Factrice d'instruments de musique;B1501
15055;Facteur / Factrice d'orgues;B1501
15045;Facteur / Factrice de clavecins;B1501
15046;Facteur / Factrice de harpes;B1501
15047;Facteur / Factrice de percussions;B1501
15048;Facteur / Factrice de pianos;B1501
15056;Facteur-réparateur / Factrice-réparatrice d'instruments de musique;B1501
15057;Facteur-restaurateur / Factrice-restauratrice d'instruments de musique;B1501
16229;Luthier / Luthière;B1501
16230;Luthier / Luthière du quatuor;B1501
16231;Luthier / Luthière guitare;B1501
16232;Luthier / Luthière vents;B1501
16815;Monteur / Monteuse en cordes de piano;B1501
19229;Restaurateur / Restauratrice d'instruments à cordes;B1501
19230;Restaurateur / Restauratrice d'instruments à percussion;B1501
19231;Restaurateur / Restauratrice d'instruments à vent;B1501
19232;Restaurateur / Restauratrice d'instruments de musique;B1501
19224;Restaurateur / Restauratrice de pianos;B1501
11141;Armurier / Armurière d'art;B1601
11603;Bronzier / Bronzière;B1601
11604;Bronzier / Bronzière d'art;B1601
11973;Chaudronnier / Chaudronnière d'art;B1601
13810;Coutelier / Coutelière d'art;B1601
13811;Coutelier-réparateur / Coutelière-réparatrice;B1601
14173;Dinandier / Dinandière;B1601
14889;Estampeur / Estampeuse d'art;B1601
14895;Étainier / Étainière;B1601
15075;Ferronnier / Ferronnière d'art;B1601
15076;Ferronnier / Ferronnière feuillagiste;B1601
15100;Fondeur / Fondeuse de bronze;B1601
15101;Fondeur / Fondeuse de cloches;B1601
15120;Forgeron / Forgeronne d'art;B1601
16633;Métallier / Métallière d'art;B1601
16807;Monteur / Monteuse en bronze;B1601
19415;Serrurier / Serrurière d'art;B1601
12209;Chef de place verrier / verrière;B1602
15041;Façonnier / Façonnière d'objets en verre;B1602
15081;Fileur / Fileuse de verre;B1602
15093;Flaconneur / Flaconneuse;B1602
15106;Fondeur / Fondeuse verre main;B1602
19228;Restaurateur / Restauratrice de vitraux;B1602
19343;Sculpteur / Sculptrice sur verre;B1602
19480;Souffleur / Souffleuse au moule;B1602
19481;Souffleur / Souffleuse de verre;B1602
19482;Souffleur / Souffleuse de verre à la canne;B1602
19483;Souffleur / Souffleuse de verre au chalumeau;B1602
19484;Souffleur / Souffleuse de verre-néoniste;B1602
20324;Thermoformeur / Thermoformeuse en verre;B1602
20661;Verrier / Verrière à la calotte;B1602
20662;Verrier / Verrière à la canne;B1602
20663;Verrier / Verrière à la flamme;B1602
20664;Verrier / Verrière à la main;B1602
20665;Verrier / Verrière à main levée;B1602
20666;Verrier / Verrière assortiments;B1602
20667;Verrier / Verrière d'art;B1602
20668;Verrier / Verrière moulure;B1602
20669;Verrier transformateur / Verrière transformatrice à froid;B1602
20714;Vitrailliste;B1602
11510;Bijoutier / Bijoutière;B1603
11511;Bijoutier / Bijoutière fantaisie;B1603
11512;Bijoutier joaillier / Bijoutière joaillière;B1603
11728;Chaîniste;B1603
14165;Diamantaire;B1603
14834;Enfileur / Enfileuse de perles;B1603
15244;Gemmologue;B1603
15245;Gemmologue tailleur / tailleuse;B1603
15378;Glypticien / Glypticienne;B1603
15415;Graveur / Graveuse sur pierres fines;B1603
16070;Joaillier / Joaillière;B1603
16071;Joaillier / Joaillière modéliste;B1603
16157;Lapidaire diamant;B1603
16158;Lapidaire pierres fines et précieuses;B1603
16561;Médailleur / Médailleuse;B1603
16710;Modéliste en bijouterie, orfèvrerie, joaillerie;B1603
16716;Modéliste-maquettiste en bijouterie;B1603
16834;Monteur / Monteuse en orfèvrerie;B1603
17359;Orfèvre;B1603
17811;Planeur / Planeuse à la main en orfèvrerie;B1603
19234;Restaurateur / Restauratrice en orfèvrerie;B1603
19420;Sertisseur / Sertisseuse;B1603
19421;Sertisseur / Sertisseuse en bijouterie, joaillerie;B1603
19618;Tailleur / Tailleuse de diamant;B1603
19623;Tailleur / Tailleuse de pierres fines;B1603
20390;Tourneur-repousseur / Tourneuse-repousseuse en orfèvrerie;B1603
14744;Emboîteur / Emboîteuse en horlogerie;B1604
15474;Horloger / Horlogère;B1604
15475;Horloger-réparateur / Horlogère-réparatrice;B1604
16842;Monteur / Monteuse en systèmes horlogers;B1604
17061;Opérateur / Opératrice d'assemblage en horlogerie;B1604
17136;Opérateur / Opératrice de posage emboîtage en horlogerie;B1604
17652;Pendulier / Pendulière;B1604
18529;Réparateur / Réparatrice en systèmes horlogers;B1604
18531;Réparateur rhabilleur / Réparatrice rhabilleuse en horlogerie;B1604
20703;Visiteur horloger / Visiteuse horlogère;B1604
16953;Naturaliste-taxidermiste;B1701
17373;Ostéologue;B1701
17944;Poseur décorateur / Poseuse décoratrice en conservation animale;B1701
18026;Préparateur / Préparatrice en ostéologie-moulage;B1701
18030;Préparateur / Préparatrice gestionnaire de collection en taxidermie;B1701
19218;Restaurateur / Restauratrice de collections zoologiques;B1701
19645;Taxidermiste;B1701
19646;Taxidermiste restaurateur / restauratrice;B1701
20102;Technicien / Technicienne en ostéologie-moulage;B1701
20281;Technicien taxidermiste / Technicienne taxidermiste;B1701
11708;Casquettier / Casquettière;B1801
11738;Chapelier / Chapelière;B1801
13832;Créateur confectionneur / Créatrice confectionneuse de chapeaux;B1801
16135;Képissier / Képissière;B1801
16719;Modiste;B1801
17412;Ouvrier chapelier / Ouvrière chapelière pédaliste;B1801
11562;Bottier / Bottière;B1802
11578;Bourrelier / Bourrelière;B1802
11718;Ceinturier / Ceinturière;B1802
15024;Fabricant / Fabricante de chaussures sur mesure;B1802
15177;Gainier / Gainière;B1802
15185;Gantier / Gantière;B1802
15237;Garnisseur / Garnisseuse automobile;B1802
16329;Malletier / Malletière;B1802
16411;Maroquinier / Maroquinière;B1802
17567;Parurier / Parurière;B1802
19406;Sellier / Sellière;B1802
19407;Sellier-garnisseur / Sellière-garnisseuse;B1802
19408;Sellier-garnisseur / Sellière-garnisseuse automobile;B1802
19409;Sellier-harnacheur / Sellière-harnacheuse;B1802
19410;Sellier-maroquinier / Sellière-maroquinière;B1802
20716;Voilier / Voilière;B1802
11080;Apiéceur / Apiéceuse;B1803
13756;Corsetier / Corsetière;B1803
13794;Coupeur-tailleur / Coupeuse-tailleuse;B1803
13812;Couturier / Couturière;B1803
13820;Couturier tailleur / Couturière tailleuse;B1803
13871;Culottier / Culottière;B1803
14526;Doubleur finisseur / Doubleuse finisseuse en fourrure;B1803
15039;Façonnier / Façonnière de vêtements en cuir sur mesure;B1803
15040;Façonnier / Façonnière de vêtements sur mesure;B1803
15157;Fourreur / Fourreuse;B1803
15375;Giletier / Giletière;B1803
16508;Mécanicien / Mécanicienne en fourrure;B1803
17538;Ouvrier tailleur / Ouvrière tailleuse;B1803
17985;Première main;B1803
19617;Tailleur / Tailleuse;B1803
11601;Brodeur / Brodeuse;B1804
13959;Dentellier / Dentellière à la main;B1804
14928;Éventailliste;B1804
15043;Façonnier / Façonnière d'ouvrages en fils;B1804
15037;Façonnier / Façonnière de fleurs artificielles;B1804
38898;Feutrier / Feutrière;B1804
15096;Fleuriste en tissu;B1804
16183;Licier / Licière;B1804
16184;Licier créateur / Licière créatrice;B1804
16200;Lissier / Lissière;B1804
17568;Passementier / Passementière à la main;B1804
17835;Plisseur / Plisseuse;B1804
17850;Plumassier / Plumassière;B1804
17851;Plumassier-fleuriste / Plumassière-fleuriste;B1804
17981;Premier / Première d'atelier en broderie artisanale;B1804
17982;Premier / Première d'atelier en tissage artisanal;B1804
18510;Rentrayeur / Rentrayeuse en tapis et tapisserie;B1804
19226;Restaurateur / Restauratrice de tapis et tapisserie;B1804
19227;Restaurateur / Restauratrice de tissu ancien;B1804
19634;Tapissier / Tapissière haute ou basse lice;B1804
19639;Tapissier-licier / Tapissière-licière;B1804
19640;Tapissier-lissier / Tapissière-lissière;B1804
20343;Tisserand / Tisserande d'art;B1804
20342;Tisserand créateur / Tisserande créatrice;B1804
20345;Tisseur / Tisseuse à la main;B1804
20346;Tisseur / Tisseuse de soie à la main;B1804
11340;Assistant / Assistante styliste;B1805
12831;Concepteur / Conceptrice maquettiste en accessoires de mode;B1805
12813;Concepteur créateur / Conceptrice créatrice textile;B1805
13834;Créateur / Créatrice de mode;B1805
13836;Créateur / Créatrice en art textile et impression;B1805
13838;Créateur / Créatrice infographe textile;B1805
13840;Créateur / Créatrice textile;B1805
13996;Designer / Designeuse en bijouterie;B1805
13997;Designer / Designeuse en joaillerie;B1805
14007;Designer / Designeuse textile;B1805
14022;Dessinateur / Dessinatrice de mode;B1805
14050;Dessinateur / Dessinatrice en bijouterie;B1805
14063;Dessinateur / Dessinatrice en joaillerie;B1805
14075;Dessinateur / Dessinatrice en soierie;B1805
14191;Directeur / Directrice artistique habillement;B1805
14242;Directeur / Directrice de collection habillement;B1805
14477;Directeur / Directrice studio de mode;B1805
14883;Esquisseur / Esquisseuse en dentelle;B1805
15510;Illustrateur / Illustratrice de mode;B1805
18689;Responsable de collection habillement;B1805
19540;Styliste;B1805
19541;Styliste chaussure;B1805
19542;Styliste en accessoires textile;B1805
19543;Styliste en bijoux;B1805
19544;Styliste fil;B1805
